   2.0000000000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.2800000000000001E-002   1.8236325572242307E-003   4.7700631447265265E-003  -8.9665305953052204E-003  -1.3981116956236828E-002  -1.9177910168330696E-002  -2.3902055822459037E-002  -2.7625075689751651E-002  -3.0196898997420719E-002  -3.3311058581351152E-002  -3.9511455240906358E-002
   2.5599999999999998E-002   3.3327574286767117E-003   8.5230930582844630E-003  -1.5684479821982511E-002  -2.3975529545252307E-002  -3.2289358755507307E-002  -3.9574990895878223E-002  -4.5056473834352420E-002  -4.8601477997469320E-002  -5.2973328901702268E-002  -6.2047754556006675E-002
   2.8399999999999998E-002   5.5857129682314183E-003   1.3886801693525292E-002  -2.4874163255491449E-002  -3.7062695959870419E-002  -4.8732098009357398E-002  -5.8417797896466096E-002  -6.5181101346918846E-002  -6.9054149118661007E-002  -7.4035609416305423E-002  -8.5218048571943247E-002
   3.1199999999999999E-002   8.8940159661865456E-003   2.1399178513467922E-002  -3.7131832320424649E-002  -5.3661383678470197E-002  -6.8533409215206120E-002  -7.9938887134076403E-002  -8.6969391399346535E-002  -9.0051636790833875E-002  -9.4518765262977839E-002 -0.10634029890063801     
   3.4000000000000002E-002   1.3611297809974015E-002   3.1569529675512201E-002  -5.2836154917884751E-002  -7.3706594585488075E-002  -9.0966465511798281E-002 -0.10268534678762038      -0.10832331369294526      -0.10901139240213331      -0.11137803102819817      -0.12166156201361715     
   3.6799999999999999E-002   2.0115990406283066E-002   4.4805553797601164E-002  -7.2012948734005613E-002  -9.6488286580137028E-002 -0.11442747332711055      -0.12422302202234015      -0.12620059246831669      -0.12255011428379416      -0.12094860682130978      -0.12704894718350304     
   3.9599999999999996E-002   2.8780024893589724E-002   6.1318431173359778E-002  -9.4196129964271846E-002 -0.12053909425668866      -0.13643830859898948      -0.14132030097536322      -0.13700196970034453      -0.12705656411356367      -0.11970460805765917      -0.11901674126590869     
   4.2399999999999993E-002   3.9925753997028898E-002   8.1021105045696928E-002 -0.11832286787492652      -0.14363020171888222      -0.15383915560521938      -0.15038208704319975      -0.13722905873717287      -0.11951583197925060      -0.10522972894429271       -9.5900335605165796E-002
   4.5199999999999997E-002   5.3775517321113527E-002  0.10343936312689943      -0.14270162061935662      -0.16292014636571120      -0.16319555757519638      -0.14811057696976945      -0.12432515629785164       -9.8431486517902858E-002  -7.7176783423055978E-002  -5.8855044523092974E-002
   4.8000000000000001E-002   7.0400475861234643E-002  0.12765720449327472      -0.16508402962548285      -0.17527222547911159      -0.16138762111621560      -0.13228948685575090       -9.7520931074431660E-002  -6.4606150707990126E-002  -3.7921462964355848E-002  -1.2312734476782182E-002
   5.0799999999999998E-002   8.9676794721921194E-002  0.15231566049038162      -0.18285472359011404      -0.17771609914475955      -0.14628832889537344      -0.10252127606237381       -5.8453241903127416E-002  -2.1517189902149438E-002   7.3670887212160313E-003   3.6388106231429032E-002
   5.3599999999999995E-002  0.11125738152900728       0.17567725296338807      -0.19332925410077198      -0.16798708821884900      -0.11739074342860417       -6.0717615787922979E-002  -1.1335490235150686E-002   2.4914508874179522E-002   5.1395397320851618E-002   7.8274376831498127E-002
   5.6399999999999992E-002  0.13456592970356743       0.19575748215085809      -0.19412466493107525      -0.14504416476048793       -7.6227394661601042E-002  -1.1168895482230223E-002   3.7458576721261835E-002   6.7222457232822677E-002   8.6109422494672891E-002  0.10470625594861405     
   5.9199999999999989E-002  0.15881709319054901       0.21051218587383511      -0.18354595903902815      -0.10945532870084453       -2.6449360945589230E-002   3.9899744480520589E-002   8.0393808516254064E-002   9.7830849774632786E-002  0.10448381310377497       0.10957230567356654     
   6.2000000000000000E-002  0.18306272440141655       0.21805802556553872      -0.16092085483686103       -6.3552918989027832E-002   2.6503989220370342E-002   8.5257743927452473E-002  0.11018882753969381       0.11072383016368743       0.10229641527147861        9.1098934444412125E-002
   6.4799999999999996E-002  0.20625998622429781       0.21689541276111893      -0.12681831098908827       -1.1300408073642439E-002   7.6124604030927273E-002  0.11792796417683200       0.12134650095370468       0.10293647116380363        7.9395424866532435E-002   5.2702523087482571E-002
   6.7599999999999993E-002  0.22735361845913338       0.20610080204821324       -8.3103497502417717E-002   4.2131757137476508E-002  0.11583251955209542       0.13252114511133617       0.11143694656412821        7.5462908191713293E-002   4.0062908423195064E-002   2.5445511871538041E-003
   7.0399999999999990E-002  0.24536238673307872       0.18545907828726590       -3.2809775102513358E-002   9.1023801445944991E-002  0.14006678466410646       0.12635376530281711        8.1805080010806289E-002   3.3303070870418214E-002  -7.6959492742935242E-003  -4.8189859476839590E-002
   7.3199999999999987E-002  0.25945916911304268       0.15551597440355894        2.0159268877946376E-002  0.12989092119325807       0.14525735345134122       0.10009188989470455        3.7500904514172650E-002  -1.5417169547030467E-002  -5.3817856387938463E-002  -8.7892955124022773E-002
   7.5999999999999998E-002  0.26903528066226701       0.11754311318758744        7.1454688071667910E-002  0.15426027465689199       0.13048356624607790        5.7763930623882027E-002  -1.3584809796334793E-002  -6.1077554032292432E-002  -8.8412914398632150E-002 -0.10734609854124884     
   7.8799999999999995E-002  0.27374219285186441        7.3421770674786849E-002  0.11676967755635267       0.16130770603031980        9.7687835555202940E-002   6.1250817103915434E-003  -6.2204718464478025E-002  -9.4574589873614764E-002 -0.10401175807579383      -0.10199492397403741     
