   0.33120   -82.779538468594851
   0.33300   -80.850723667055831
   0.33480   -78.966044490449988
   0.33660   -77.124529506957273
   0.33840   -75.325226796615624
   0.34020   -73.567203653812811
   0.34200   -71.849546289091037
   0.34380   -70.171359530642931
   0.34560   -68.531766525853442
   0.34740   -66.929908443214941
   0.34920   -65.364944174921206
   0.35100   -63.836050040424610
   0.35280   -62.342419491217441
   0.35460   -60.883262817082070
   0.35640   -59.457806854031944
   0.35820   -58.065294694154979
   0.36000   -56.704985397544938
   0.36180   -55.376153706496737
   0.36360   -54.078089762130688
   0.36540   -52.810098823585029
   0.36720   -51.571500989915940
   0.36900   -50.361630924821512
   0.37080   -49.179837584305155
   0.37260   -48.025483947369722
   0.37440   -46.897946749838539
   0.37620   -45.796616221374585
   0.37800   -44.720895825775962
   0.37980   -43.670202004599766
   0.38160   -42.643963924176731
   0.38340   -41.641623226056311
   0.38520   -40.662633780922604
   0.38700   -39.706461446015197
   0.38880   -38.772583826080890
   0.39060   -37.860490037872111
   0.39240   -36.969680478215224
   0.39420   -36.099666595651755
   0.39600   -35.249970665660690
   0.39780   -34.420125569464901
   0.39960   -33.609674576412417
   0.40140   -32.818171129935521
   0.40320   -32.045178637066570
   0.40500   -31.290270261505391
   0.40680   -30.553028720218258
   0.40860   -29.833046083548176
   0.41040   -29.129923578817074
   0.41220   -28.443271397394110
   0.41400   -27.772708505204857
   0.41580   -27.117862456650286
   0.41760   -26.478369211910646
   0.41940   -25.853872957594916
   0.42120   -25.244025930710691
   0.42300   -24.648488245911704
   0.42480   -24.066927725995413
   0.42660   -23.499019735603888
   0.42840   -22.944447018100568
   0.43020   -22.402899535573574
   0.43200   -21.874074311934820
   0.43380   -21.357675279068022
   0.43560   -20.853413125987743
   0.43740   -20.361005150968616
   0.43920   -19.880175116598231
   0.44100   -19.410653107719966
   0.44280   -18.952175392211679
   0.44460   -18.504484284570566
   0.44640   -18.067328012249018
   0.44820   -17.640460584708030
   0.45000   -17.223641665139546
   0.45180   -16.816636444816304
   0.45360   -16.419215520028008
   0.45540   -16.031154771558278
   0.45720   -15.652235246661572
   0.45900   -15.282243043497523
   0.46080   -14.920969197977429
   0.46260   -14.568209572988078
   0.46440   -14.223764749942358
   0.46620   -13.887439922620981
   0.46800   -13.559044793263597
   0.46980   -13.238393470866949
   0.47160   -12.925304371649293
   0.47340   -12.619600121645247
   0.47520   -12.321107461385505
   0.47700   -12.029657152627582
   0.47880   -11.745083887096142
   0.48060   -11.467226197194691
   0.48240   -11.195926368651854
   0.48420   -10.931030355065463
   0.48600   -10.672387694304897
   0.48780   -10.419851426739823
   0.48960   -10.173278015254050
   0.49140    -9.932527267014368
   0.49320    -9.697462256955891
   0.49500    -9.467949252952579
   0.49680    -9.243857642634046
   0.49860    -9.025059861824403
   0.50040    -8.811431324559305
   0.50220    -8.602850354657621
   0.50400    -8.399198118812956
   0.50580    -8.200358561171450
   0.50760    -8.006218339370674
   0.50940    -7.816666762003255
   0.51120    -7.631595727479645
   0.51300    -7.450899664260335
   0.51480    -7.274475472428188
   0.51660    -7.102222466569863
   0.51840    -6.934042319947276
   0.52020    -6.769839009920453
   0.52200    -6.609518764604205
   0.52380    -6.452990010727833
   0.52560    -6.300163322674690
   0.52740    -6.150951372672298
   0.52920    -6.005268882115011
   0.53100    -5.863032573987814
   0.53280    -5.724161126371774
   0.53460    -5.588575127005857
   0.53640    -5.456197028883913
   0.53820    -5.326951106863387
   0.54000    -5.200763415261100
   0.54180    -5.077561746421466
   0.54360    -4.957275590225807
   0.54540    -4.839836094533867
   0.54720    -4.725176026525668
   0.54900    -4.613229734931723
   0.55080    -4.503933113129355
   0.55260    -4.397223563085939
   0.55440    -4.293039960127887
   0.55620    -4.191322618523774
   0.55800    -4.092013257855776
   0.55980    -3.995054970167411
   0.56160    -3.900392187866419
   0.56340    -3.807970652368908
   0.56520    -3.717737383467590
   0.56700    -3.629640649404386
   0.56880    -3.543629937638348
   0.57060    -3.459655926286098
   0.57240    -3.377670456224546
   0.57420    -3.297626503838957
   0.57600    -3.219478154402378
   0.57780    -3.143180576071636
   0.57960    -3.068689994486462
   0.58140    -2.995963667957469
   0.58320    -2.924959863231402
   0.58500    -2.855637831817548
   0.58680    -2.787957786864759
   0.58860    -2.721880880577787
   0.59040    -2.657369182155067
   0.59220    -2.594385656243814
   0.59400    -2.532894141895392
   0.59580    -2.472859332008959
   0.59760    -2.414246753256455
   0.59940    -2.357022746475224
   0.60120    -2.301154447516796
   0.60300    -2.246609768543717
   0.60480    -2.193357379761229
   0.60660    -2.141366691577939
   0.60840    -2.090607837180958
   0.61020    -2.041051655519777
   0.61200    -1.992669674686098
   0.61380    -1.945434095684284
   0.61560    -1.899317776579901
   0.61740    -1.854294217020902
   0.61920    -1.810337543118123
   0.62100    -1.767422492683224
   0.62280    -1.725524400809952
   0.62460    -1.684619185794878
   0.62640    -1.644683335385588
   0.62820    -1.605693893355031
   0.63000    -1.567628446386404
   0.63180    -1.530465111269663
   0.63360    -1.494182522395127
   0.63540    -1.458759819541910
   0.63720    -1.424176635954932
   0.63900    -1.390413086697029
   0.64080    -1.357449757279650
   0.64260    -1.325267692558141
   0.64440    -1.293848385887886
   0.64620    -1.263173768534909
   0.64800    -1.233226199338544
   0.64980    -1.203988454611782
   0.65160    -1.175443718284352
   0.65340    -1.147575572274429
   0.65520    -1.120367987087612
   0.65700    -1.093805312637475
   0.65880    -1.067872269281933
   0.66060    -1.042553939071045
   0.66240    -1.017835757199181
   0.66420    -0.993703503661036
   0.66600    -0.970143295102144
   0.66780    -0.947141576861643
   0.66960    -0.924685115203827
   0.67140    -0.902760989730478
   0.67320    -0.881356585974657
   0.67500    -0.860459588166362
   0.67680    -0.840057972171371
   0.67860    -0.820139998593428
   0.68040    -0.800694206042829
   0.68220    -0.781709404560349
   0.68400    -0.763174669198508
   0.68580    -0.745079333752852
   0.68760    -0.727412984642184
   0.68940    -0.710165454932543
   0.69120    -0.693326818502138
   0.69300    -0.676887384344305
   0.69480    -0.660837691005023
   0.69660    -0.645168501151394
   0.69840    -0.629870796269083
   0.70020    -0.614935771483127
   0.70200    -0.600354830503713
   0.70380    -0.586119580688260
   0.70560    -0.572221828223940
   0.70740    -0.558653573419976
   0.70920    -0.545407006112786
   0.71100    -0.532474501182367
   0.71280    -0.519848614169138
   0.71460    -0.507522076998823
   0.71640    -0.495487793807126
   0.71820    -0.483738836861658
   0.72000    -0.472268442582191
   0.72180    -0.461070007654962
   0.72360    -0.450137085236246
   0.72540    -0.439463381248251
   0.72720    -0.429042750763342
   0.72900    -0.418869194469274
   0.73080    -0.408936855223541
   0.73260    -0.399240014685809
   0.73440    -0.389773090030276
   0.73620    -0.380530630736908
   0.73800    -0.371507315457675
   0.73980    -0.362697948958068
   0.74160    -0.354097459128688
   0.74340    -0.345700894069711
   0.74520    -0.337503419244367
   0.74700    -0.329500314697029
   0.74880    -0.321686972341251
   0.75060    -0.314058893307889
   0.75240    -0.306611685359304
   0.75420    -0.299341060362446
   0.75600    -0.292242831823364
   0.75780    -0.285312912477931
   0.75960    -0.278547311943056
   0.76140    -0.271942134419323
   0.76320    -0.265493576451714
   0.76500    -0.259197924740295
   0.76680    -0.253051554005523
   0.76860    -0.247050924901648
   0.77040    -0.241192581981409
   0.77220    -0.235473151707222
   0.77400    -0.229889340511136
   0.77580    -0.224437932899013
   0.77760    -0.219115789601743
   0.77940    -0.213919845767485
   0.78120    -0.208847109199084
   0.78300    -0.203894658632775
   0.78480    -0.199059642056199
   0.78660    -0.194339275067579
   0.78840    -0.189730839273938
   0.79020    -0.185231680725817
   0.79200    -0.180839208391559
   0.79380    -0.176550892664640
   0.79560    -0.172364263908298
   0.79740    -0.168276911034937
   0.79920    -0.164286480117637
   0.80100    -0.160390673035904
   0.80280    -0.156587246152329
   0.80460    -0.152874009022153
   0.80640    -0.149248823132142
   0.80820    -0.145709600669308
   0.81000    -0.142254303319200
   0.81180    -0.138880941094177
   0.81360    -0.135587571184859
   0.81540    -0.132372296845551
   0.81720    -0.129233266298989
   0.81900    -0.126168671672655
   0.82080    -0.123176747957476
   0.82260    -0.120255771990907
   0.82440    -0.117404061466120
   0.82620    -0.114619973963581
   0.82800    -0.111901906003808
   0.82980    -0.109248292126907
   0.83160    -0.106657603988758
   0.83340    -0.104128349482790
   0.83520    -0.101659071881066
   0.83700    -0.099248348993619
   0.83880    -0.096894792352309
   0.84060    -0.094597046409461
   0.84240    -0.092353787758759
   0.84420    -0.090163724371450
   0.84600    -0.088025594854946
   0.84780    -0.085938167724864
   0.84960    -0.083900240695733
   0.85140    -0.081910639990213
   0.85320    -0.079968219662030
   0.85500    -0.078071860936646
   0.85680    -0.076220471566568
   0.85860    -0.074412985203720
   0.86040    -0.072648360783933
   0.86220    -0.070925581927828
   0.86400    -0.069243656356344
   0.86580    -0.067601615319202
   0.86760    -0.065998513035614
   0.86940    -0.064433426152188
   0.87120    -0.062905453208417
   0.87300    -0.061413714119896
   0.87480    -0.059957349670858
   0.87660    -0.058535521018177
   0.87840    -0.057147409210545
   0.88020    -0.055792214714190
   0.88200    -0.054469156955506
   0.88380    -0.053177473868882
   0.88560    -0.051916421459053
   0.88740    -0.050685273372908
   0.88920    -0.049483320480492
   0.89100    -0.048309870467067
   0.89280    -0.047164247434361
   0.89460    -0.046045791511284
   0.89640    -0.044953858473562
   0.89820    -0.043887819373500
   0.90000    -0.042847060177209
